tick 180001.0,,,,,,,,,,,,,,,,,,,,,
endosome57v,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome57v,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome57v,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome58P,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.46686043,ycoor,25.08134687,,,,,,,,,,,,
endosome58P,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome58P,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome58P,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome59l,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,22.07424157,ycoor,21.79459479,,,,,,,,,,,,
endosome59l,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome59l,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome59l,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome60y,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.45625132,ycoor,24.38900568,,,,,,,,,,,,
endosome60y,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome60y,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome60y,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome61S,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,23.06134748,ycoor,24.61155627,,,,,,,,,,,,
endosome61S,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome61S,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome61S,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome62F,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.3062854,ycoor,24.54638104,,,,,,,,,,,,
endosome62F,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome62F,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome62F,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome63Y,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,22.83935865,ycoor,24.45011523,,,,,,,,,,,,
endosome63Y,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome63Y,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome63Y,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome64Z,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.06610739,ycoor,25.96079205,,,,,,,,,,,,
endosome64Z,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome64Z,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome64Z,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome65x,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.38895995,ycoor,25.08307908,,,,,,,,,,,,
endosome65x,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome65x,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome65x,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome66V,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.51991151,ycoor,25.85866178,,,,,,,,,,,,
endosome66V,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome66V,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome66V,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome67H,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.3497058,ycoor,25.96553903,,,,,,,,,,,,
endosome67H,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome67H,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome67H,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome68e,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.74082664,ycoor,25.40817968,,,,,,,,,,,,
endosome68e,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome68e,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome68e,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome69u,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.74437927,ycoor,25.80662127,,,,,,,,,,,,
endosome69u,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome69u,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome69u,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome70g,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,25.9996796,ycoor,23.68065769,,,,,,,,,,,,
endosome70g,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome70g,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome70g,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome71q,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.65953909,ycoor,18.68125588,,,,,,,,,,,,
endosome71q,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome71q,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome71q,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome72F,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,26.82315446,ycoor,19.25869585,,,,,,,,,,,,
endosome72F,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome72F,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome72F,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome73U,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,27.11874206,ycoor,24.05971062,,,,,,,,,,,,
endosome73U,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome73U,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome73U,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome74o,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,9.189677042,ycoor,24.85169273,,,,,,,,,,,,
endosome74o,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome74o,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome74o,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome75d,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.21204605,ycoor,22.50399142,,,,,,,,,,,,
endosome75d,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome75d,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome75d,initSolubleContent,,,,,,,,,,,,,,,,,,,,
endosome76Q,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,21.44875858,ycoor,23.27100669,,,,,,,,,,,,
endosome76Q,initRabContent,RabL,7539.822369,,,,,,,,,,,,,,,,,,
endosome76Q,initMembraneContent,,,,,,,,,,,,,,,,,,,,
endosome76Q,initSolubleContent,,,,,,,,,,,,,,,,,,,,
