FeCyCy,FeEnEr,FeEnPm,FeEnRabA,FeEnRabB,FeEnRabC,FeEnRabD,FeEnRabE,FeEnRabF,FeEnRabG,FeEnRabH,FeEnRabI,FeEnRabL,GLUT4AbEr,GLUT4AbPm,GLUT4AbRabA,GLUT4AbRabB,GLUT4AbRabC,GLUT4AbRabD,GLUT4AbRabE,GLUT4AbRabF,GLUT4AbRabG,GLUT4AbRabH,GLUT4AbRabI,GLUT4AbRabL,GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,ovaEnRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfaEnRabL,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,R-TfEnRabL,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,REnRabL,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,solubleMarkerRabL,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,TfaEnRabL,TfEnEr,TfEnPm,TfEnRabA,TfEnRabB,TfEnRabC,TfEnRabD,TfEnRabE,TfEnRabF,TfEnRabG,TfEnRabH,TfEnRabI,TfEnRabL,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583,240.0,116.4,358.9,104.3,65.71,32.28,2.888,2.125,1.568,1.703,1891.0,110.2,1425.0,689.7,2131.0,619.8,388.3,192.7,17.17,12.66,9.337,10.04,11270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,56.22,55.47,37.47,118.6,1.257,0.1575,0.03597,0.07762,0.8316,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528E-5,14170.0,222100.0,2289.0,1323.0,903.8,10660.0,424.9,633.6,1242.0,1414.0,1848.0,453.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,1224.0,902.9,2449.0,1579.0,246.3,15.21,2.083,1.751,1.575,3.974,151.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583,240.6,119.9,367.9,95.53,66.3,32.01,2.88,2.111,1.567,1.758,1886.0,110.2,1428.0,710.4,2184.0,567.7,391.8,191.1,17.12,12.57,9.334,10.37,11240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,55.74,53.73,37.36,112.3,1.246,0.1493,0.03452,0.07388,0.8559,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525E-5,14170.0,222100.0,2260.0,1334.0,906.8,10610.0,425.6,646.2,1191.0,1459.0,1840.0,465.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,1245.0,893.3,2449.0,1562.0,248.6,15.19,2.082,1.744,1.574,4.132,154.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,241.5,128.5,367.1,94.5,66.53,32.44,3.116,2.117,1.563,1.742,1877.0,110.3,1434.0,762.0,2180.0,561.6,393.2,193.6,18.53,12.61,9.305,10.27,11190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,52.4,60.81,36.93,108.5,1.241,0.1204,0.04367,0.08136,1.179,26.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.523E-5,14170.0,222100.0,2223.0,1374.0,900.5,10590.0,413.2,642.6,1191.0,1483.0,1800.0,467.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,1279.0,873.6,2455.0,1539.0,248.5,17.39,2.644,1.756,1.616,4.081,154.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,241.6,131.3,368.1,117.4,68.05,32.86,3.206,2.069,1.57,1.725,1848.0,110.3,1435.0,778.7,2185.0,698.2,402.3,196.2,19.07,12.32,9.346,10.17,11010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,52.13,55.51,41.05,104.1,1.232,0.12,0.04227,0.08058,1.151,31.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.523E-5,14170.0,222100.0,2204.0,1337.0,925.8,10560.0,417.2,732.2,1101.0,1529.0,1750.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,1303.0,877.5,2436.0,1503.0,254.8,19.8,2.815,1.682,1.624,4.064,172.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,242.4,135.7,368.8,144.2,66.13,38.13,4.439,1.672,1.517,1.733,1812.0,110.3,1440.0,804.6,2190.0,858.0,390.8,227.6,26.42,9.955,9.035,10.22,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,51.37,56.28,41.37,106.4,1.263,0.1236,0.04387,0.08364,1.134,32.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52E-5,14180.0,222200.0,2185.0,1343.0,928.4,10560.0,407.6,701.4,1153.0,1499.0,1741.0,507.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02,1309.0,891.1,2422.0,1493.0,249.9,19.42,2.565,1.663,1.615,4.066,183.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.598,236.9,139.0,373.2,109.7,62.14,34.49,3.102,1.699,1.534,1.773,1853.0,110.3,1407.0,824.7,2216.0,652.1,366.9,205.9,18.45,10.11,9.132,10.45,11040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,48.28,59.63,42.51,114.2,1.164,0.2332,0.06394,0.08167,1.184,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518E-5,14190.0,222200.0,2250.0,1378.0,973.1,10540.0,397.9,707.3,1215.0,1526.0,1702.0,460.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,1262.0,908.2,2428.0,1507.0,275.4,18.73,2.59,1.661,1.658,4.293,167.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.598,237.0,141.6,379.9,113.1,64.68,40.55,3.477,1.507,1.523,1.788,1831.0,110.3,1407.0,840.2,2256.0,672.5,382.1,242.0,20.68,8.97,9.07,10.54,10910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,48.6,65.69,37.19,115.3,1.216,0.1278,0.06626,0.08509,1.182,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518E-5,14190.0,222200.0,2227.0,1393.0,927.3,10590.0,397.4,696.2,1308.0,1574.0,1618.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,1269.0,890.8,2408.0,1530.0,272.8,21.03,2.452,1.645,1.646,4.302,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.604,237.2,155.9,400.1,106.2,67.81,40.46,2.937,1.369,1.517,1.787,1801.0,110.4,1409.0,925.3,2376.0,631.2,400.7,241.5,17.47,8.15,9.032,10.53,10730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,50.16,59.57,41.59,111.8,1.229,0.1321,0.07072,0.08964,1.531,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514E-5,14190.0,222200.0,2209.0,1364.0,953.6,10570.0,398.5,697.1,1312.0,1575.0,1604.0,465.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,1289.0,878.7,2386.0,1528.0,279.8,23.37,2.712,1.621,1.639,4.306,181.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.604,236.8,146.8,407.4,87.78,71.09,40.44,3.127,1.084,1.506,1.797,1818.0,110.4,1406.0,871.2,2420.0,521.6,420.3,241.4,18.6,6.448,8.969,10.6,10840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,52.45,58.75,40.61,112.4,0.9134,0.4291,0.07262,0.09247,1.524,26.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514E-5,14190.0,222200.0,2233.0,1349.0,940.4,10560.0,403.8,1395.0,613.3,1583.0,1625.0,495.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,1273.0,893.0,2389.0,1563.0,254.1,17.54,4.009,1.134,1.63,4.336,175.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.604,236.8,148.5,408.8,91.5,81.04,39.84,2.845,1.005,1.293,1.776,1803.0,110.4,1406.0,881.9,2428.0,543.9,479.7,237.8,16.92,5.977,7.691,10.47,10740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,52.64,54.81,38.99,114.1,0.9126,0.4336,0.07208,0.09179,1.524,29.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512E-5,14190.0,222200.0,2199.0,1318.0,934.7,10590.0,395.3,1543.0,459.2,1707.0,1530.0,507.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,1279.0,870.2,2418.0,1550.0,251.8,17.37,4.201,1.134,1.636,4.331,180.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605,235.0,140.4,402.8,94.55,81.88,39.6,2.875,0.9988,1.292,1.773,1815.0,110.4,1395.0,833.2,2392.0,562.0,484.7,236.3,17.1,5.943,7.688,10.46,10820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,51.43,57.45,34.89,111.3,2.423,0.4354,0.07023,0.08936,1.515,29.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.509E-5,14210.0,222300.0,2209.0,1346.0,913.2,10580.0,402.5,1569.0,432.8,1711.0,1565.0,509.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,1263.0,869.5,2411.0,1564.0,255.8,23.59,4.154,1.125,1.637,4.327,178.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605,235.3,136.4,401.4,90.54,95.36,39.83,2.628,0.9893,1.293,1.753,1811.0,110.4,1397.0,809.8,2384.0,538.2,565.0,237.8,15.62,5.886,7.695,10.34,10790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,48.19,56.9,42.92,113.4,0.9105,0.438,0.06887,0.08749,1.478,25.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.507E-5,14210.0,222300.0,2194.0,1345.0,940.9,10580.0,399.6,1565.0,428.5,1711.0,1579.0,489.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,1263.0,863.3,2404.0,1568.0,270.6,18.81,3.954,1.112,1.638,4.275,177.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.606,237.5,135.4,407.6,96.19,102.3,39.03,2.857,0.9848,1.294,1.751,1791.0,110.4,1411.0,803.6,2421.0,571.9,606.5,232.9,16.99,5.859,7.697,10.33,10670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,44.99,57.5,40.89,116.5,0.9077,0.4431,0.07048,0.09002,1.452,26.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505E-5,14210.0,222300.0,2150.0,1346.0,933.2,10590.0,405.1,1558.0,425.5,1715.0,1623.0,494.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,1270.0,873.5,2390.0,1566.0,264.0,20.37,3.915,1.107,1.639,4.271,182.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.606,237.2,128.6,416.1,99.98,102.6,40.52,4.906,1.323,1.31,1.752,1782.0,110.4,1408.0,763.0,2472.0,594.4,607.8,241.8,29.2,7.873,7.796,10.33,10620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,49.14,54.42,43.1,115.2,0.903,0.4373,0.0678,0.08643,1.422,22.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504E-5,14210.0,222300.0,2214.0,1332.0,946.0,10570.0,404.6,1493.0,477.2,1786.0,1597.0,471.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.04,1253.0,879.6,2382.0,1566.0,280.3,18.35,7.063,1.466,1.643,4.284,183.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622,237.5,127.9,410.1,92.43,73.98,40.5,4.837,1.199,1.304,1.74,1825.0,110.5,1410.0,758.7,2436.0,549.4,437.3,241.7,28.79,7.139,7.757,10.26,10870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,50.67,51.74,40.99,119.8,0.8985,0.4358,0.07004,0.08995,1.398,18.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504E-5,14220.0,222300.0,2160.0,1320.0,936.8,10650.0,406.3,1504.0,459.6,1797.0,1649.0,437.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09,1275.0,843.6,2399.0,1556.0,298.0,14.42,6.887,1.348,1.641,4.248,177.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626,237.0,123.2,413.8,95.81,72.77,39.68,4.704,1.134,1.299,1.739,1825.0,110.5,1407.0,730.8,2458.0,569.6,430.2,236.7,28.0,6.749,7.731,10.26,10870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,52.45,51.77,42.18,116.4,0.8948,0.4299,0.0673,0.08627,1.369,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5E-5,14220.0,222300.0,2180.0,1327.0,945.0,10620.0,401.8,1529.0,423.9,1804.0,1690.0,441.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09,1252.0,857.8,2415.0,1552.0,294.4,12.02,8.084,0.9514,1.634,4.252,179.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636,240.4,128.2,416.5,92.42,72.89,39.34,4.693,1.129,1.296,1.807,1817.0,110.5,1428.0,760.4,2474.0,549.4,430.9,234.7,27.94,6.72,7.713,10.65,10830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,53.69,50.89,41.99,119.3,0.8898,0.4261,0.065,0.08348,1.416,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5E-5,14230.0,222400.0,2209.0,1325.0,950.2,10620.0,401.9,1523.0,422.2,1817.0,1801.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,1268.0,876.7,2406.0,1528.0,292.9,12.01,8.059,0.9417,1.625,4.451,178.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,240.7,126.0,407.4,92.37,77.1,39.61,4.426,1.065,1.295,1.794,1824.0,110.6,1430.0,747.5,2420.0,549.0,455.8,236.3,26.34,6.339,7.708,10.58,10870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,55.04,44.01,43.51,124.5,0.9006,0.4335,0.07244,0.09224,1.772,17.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497E-5,14230.0,222400.0,2189.0,1288.0,942.6,10660.0,393.3,1531.0,421.5,1818.0,1792.0,436.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,1268.0,834.9,2451.0,1526.0,296.7,14.54,8.733,0.9113,1.623,4.436,170.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,241.4,123.8,403.7,73.97,76.63,47.04,6.41,1.078,1.295,1.798,1839.0,110.6,1434.0,734.6,2398.0,439.3,453.0,280.6,38.17,6.413,7.705,10.61,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7069.0,54.16,44.56,41.1,127.3,1.575,0.6107,0.07426,0.09511,1.733,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497E-5,14230.0,222400.0,2184.0,1288.0,930.8,10670.0,396.3,1531.0,418.6,1823.0,1785.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,1287.0,828.7,2461.0,1531.0,284.1,12.1,8.188,0.8949,1.61,4.441,158.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
