FeEn,GLUT4En,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,132601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,132701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,132801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,132901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,133901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,134901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,135901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,136901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,137901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,138901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,139901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,140901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141501.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141601.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141701.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141801.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,141901.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,142001.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,142101.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,142201.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,142301.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,142401.0,118373.0,
0.0,0.0,3.82782,0.0,8.79523,0.0,0.0,13495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13495.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.53193,0.0,0.0,2.47795,0.0,142501.0,118373.0,
